,Username,Datetime,Text,Symbol,Sentiment
1932,Google,2021-05-06 15:34:01+00:00,many indigenous languages from around the world havent been spoken fluently in decades so theyre in danger of disappearing woolaroo a new tool from googlearts uses machine learning to preserve and teach languages using just your phone learn how ,GOOG,-2
1973,Google,2021-05-05 20:42:52+00:00, cfcbuffalo supports their local community in buffalo ny with access to computers and stem training their plans for integrating resources include connecting their community members to the google it certificates ,GOOG,2
1974,Google,2021-05-05 20:42:27+00:00,washington dc based lwb usa is committed to expanding global access to information education and cultural resources they plan to use resources to design a digital literacy and workforce development curriculum ,GOOG,1
1975,Google,2021-05-05 20:42:06+00:00, csdblackchamber supports the black community in san diego ca and will connect them to online workshops and training ,GOOG,2
1976,Google,2021-05-05 20:41:41+00:00, bgcnal serves the north alabama region and seeks to expand their week job readiness program with resources like yourprimer minicourses ,GOOG,3
1977,Google,2021-05-05 20:41:17+00:00, asc cle supports seniors in cleveland oh and will incorporate resources in its week digital skills learning program ,GOOG,2
1978,Google,2021-05-05 20:40:55+00:00,is announcing the winners of the ujima project a grant challenge in partnership with netinclusion to help black job seekers amp students advance their careers with digital skills learn about the winning orgs and how they plan to use their k grant ,GOOG,7
1979,Google,2021-05-05 18:29:55+00:00, skin tone combinations more than two years of work a lot of code one new emoji the inside story of what it took to create a multi skin toned handshake emoji ,GOOG,0
1986,Google,2021-05-05 17:18:54+00:00,in the last year search interest in asian representation reached a year high for asian pacific american heritage month were celebrating the gold house list that recognizes those fighting for authentic representation ,GOOG,5
2015,Google,2021-05-04 20:44:06+00:00,is back may am pacific well be there rain or shine ,GOOG,0
2018,Google,2021-05-04 16:53:00+00:00,all month well be celebrating the diverse cultures of the api community across our products and platforms now you can explore a new googlearts exhibit dedicated to sharing asian and pacific islander experiences ,GOOG,5
2019,Google,2021-05-04 16:52:00+00:00,were showing support for the organizations fighting for safety dignity and equity for the api community and have committed more than million in initial support toward this critical work ,GOOG,6
2020,Google,2021-05-04 16:51:00+00:00,this asian pacific american heritage month were reaffirming our commitment to standing with our asian and pacific islander community in the fight against hatred while celebrating asian cultures and elevating api voices see more ,GOOG,4
2021,Google,2021-05-04 14:45:19+00:00,want to go big on with this little guy search grogu on the google app to say for star wars day ,GOOG,2
2083,Google,2021-05-03 20:15:09+00:00,check out new pathways to careers in design from this online training program can help you go from user ux designer in months ,GOOG,2
2096,Google,2021-05-03 18:51:02+00:00,were proud to announce a multi year partnership with the wnba and espn as a wnba changemaker to increase visibility and coverage of womens sports learn how we plan to help elevate the game on and off the court ,GOOG,5
2099,Google,2021-05-03 16:16:10+00:00,this were thankful for the educators empowering students to tell their stories were saying thanks through a grant to donorschoose and partnering with storycorps and consciouskidlib see how ,GOOG,5
2123,Google,2021-04-30 19:22:11+00:00,two words balloon wall ,GOOG,0
2125,Google,2021-04-30 17:02:03+00:00,keep your nearest and dearest contacts just a tap away on your iphone with the new google voice widget for ios your top contacts will be automatically updated based on your calling patterns ,GOOG,2
2127,Google,2021-04-30 16:16:04+00:00,tour new york city this weekend with lin manuel in a new episode of googlearts perspectives discover his favorite hidden gems of nyc and see the broadway musicals that inspired him to become the artist he is today ,GOOG,4
2142,Google,2021-04-29 21:00:05+00:00,this past year when staying connected has been more difficult accessibility has become even more important see googler tonys story about keeping in touch with his deaf parents and their sweet reunion after long months ,GOOG,3
2144,Google,2021-04-29 20:00:00+00:00,construction and demolition activities account for nearly two thirds of all waste generated annually in the u s googler lauren sparandara shares how we reuse materials in googles workplace construction and how it relates to the circular economy ,GOOG,0
2146,Google,2021-04-29 19:14:07+00:00,when youre searching for something online you shouldnt be slowed down by spam last year we detected and removed billion pages of spam each day to prevent them from appearing in your results this helps you get to the relevant results youre searching for ,GOOG,-3
2147,Google,2021-04-29 19:13:00+00:00,whether its fighting spam encrypting your search or giving more context around search results we aim to make your search safer every day see how were making your google search experience secure and safe ,GOOG,1
2152,Google,2021-04-29 16:05:32+00:00,the career readiness for reentry program will train formerly incarcerated people with digital skills needed to re enter the workforce learn more about this partnership between amp nonprofits in the reentry space ,GOOG,0
2181,Google,2021-04-28 19:38:24+00:00,meet the creatives who have made lagos nigeria into a cultural capital of the world in a new googlearts exhibit explore the art galleries and performing arts scene of this vibrant city ,GOOG,3
2182,Google,2021-04-28 17:30:00+00:00,while youre spring cleaning your home give your digital life a refresh too google registry is sharing new shortcuts to save you time and tips to help you increase productivity see ,GOOG,5
2184,Google,2021-04-28 16:38:26+00:00,are you ready to plan a trip safely learn how you can track travel advisories and get email updates for your destinations ,GOOG,1
2212,Google,2021-04-27 18:30:53+00:00,every day vaccines are helping us get back to the people places and things we love sooner search covid vaccine to get the facts on covid immunization efforts ,GOOG,5
2216,Google,2021-04-27 16:08:46+00:00, younger generations are demanding more authentic empathetic leadership googles vp of global partnerships bonita stewart shares her research on the next era of leaders at work ,GOOG,2
2250,Google,2021-04-26 21:10:13+00:00,chadwick bosemans life was honored at the and searches for chadwick boseman movies increased by in the u s since yesterday find chadwick boseman films to watch ,GOOG,3
2265,Google,2021-04-26 19:07:50+00:00,dj richie traktivist used google tools to discover over asian american artists for his website traktivist learn more about richies story his influences and listen to a playlist he curated to celebrate the diversity of asian american artists ,GOOG,3
2282,Google,2021-04-26 01:02:38+00:00,as a coda or child of deaf adults googler tony has always shared a unique bond with his parents but when the pandemic forced a physical distance between them they found new ways and a new reason to stay close ,GOOG,0
2284,Google,2021-04-23 20:44:06+00:00,need to catch up on the nominated films before sunday promising young woman nomadland and minari are the top trending nominated films globally search what to watch to plan your own movie marathon this weekend ,GOOG,2
2285,Google,2021-04-23 20:43:08+00:00,grab your popcorn the are this weekend search oscars to learn about this years nominees and follow along during the show interested in movie history see the top trending films and moments in academy award history hint ,GOOG,7
2288,Google,2021-04-23 18:00:03+00:00,have a great business idea but dont know how to get started take it step by step in this free minute lesson from yourprimer on how to navigate your business towards success ,GOOG,4
2290,Google,2021-04-23 16:59:54+00:00,its not always easy to know which restaurants compost or where you can recycle items like electronics or clothing googlemaps and its community of contributors are making it easier to support each other in making choices that are better for the planet ,GOOG,7
2294,Google,2021-04-23 15:00:01+00:00, technology and digital mapping can give nature a voice it puts it on the map and helps it defend itself googleearths rebecca moore shares how maps can help protect the planet and how she stays motivated to tackle problems like climate change ,GOOG,8
2302,Google,2021-04-22 21:13:05+00:00,what does it mean to reach carbon free energy unlike carbon neutral and renewable its achieved by sourcing clean energy for every location and every hour of operation more about our goal ,GOOG,4
2305,Google,2021-04-22 18:17:08+00:00,coming soon to google meet a new layout thatll let you better engage with everyone on the call pin multiple speakers change the sizes of the video feeds and hide yourself from view take a look at google meets new updates ,GOOG,2
2314,Google,2021-04-22 17:02:37+00:00,the googleai team open sourced their machine learning model to help scientists detect humpback whales amp study their behaviors not only could this help ocean scientists but its an example of responsible innovation at work dive in ,GOOG,7
2329,Google,2021-04-22 14:12:06+00:00,were celebrating by continuing our efforts to protect and restore our planet heres how were enabling everyone to be part of the solution to climate change ,GOOG,6
2349,Google,2021-04-21 22:04:18+00:00,with people spending more time at home searches involving houseplants reached record highs over the past year this latinx with plants shows us how you can liven up your space with houseplants ,GOOG,1
2350,Google,2021-04-21 20:39:49+00:00,recipient saildrone is making waves theyre collecting ocean data to better understand the impacts of climate change see how were helping accelerate progress towards a greener future ,GOOG,6
2367,Google,2021-04-21 18:23:57+00:00,more than of prescribed opioids go unused and most arent safely disposed of this learn how you can help prevent prescription drugs from ending up in the wrong hands by finding a disposal location near you ,GOOG,-2
2369,Google,2021-04-21 17:23:00+00:00,going beyond being carbon neutral which weve been since and matching our operations with renewable energy our goal is to operate entirely on carbon free energy by read more on how well meet this ambitious commitment ,GOOG,5
2370,Google,2021-04-21 17:22:00+00:00,five of our data center sites in denmark finland iowa oklahoma and oregon are now operating near or at carbon free energy ,GOOG,1
2371,Google,2021-04-21 17:21:10+00:00, was the fourth year in a row that we matched of googles global electricity use with purchases of renewable energy ,GOOG,0
2372,Google,2021-04-21 17:20:01+00:00,within a decade we aim for every google data center cloud region and office campus to run on clean electricity every hour of every day ahead of earth day sundarpichai shares new progress toward our ambitious carbon free energy goal ,GOOG,8
2394,Google,2021-04-20 18:00:07+00:00,taking a security checkup can help make your google account safer and more secure it only takes two minutes try it today ,GOOG,4
2403,Google,2021-04-20 17:08:20+00:00,if anyone can speak for the trees its ruth alcantara who leads the tree canopy lab for googles environmental insights explorer learn how ruth and her team are using technology to plant a better future starting with k new trees a year in la ,GOOG,2
2412,Google,2021-04-20 15:32:52+00:00,from ultraman in your backyard to hello kitty in your living room add your favorite japanese characters to your space with ar search for your favorite characters on your phone and tap view in d share your best creations using,GOOG,8
